timestamp,step,stride_pace,step_rate,stride_length,contact_time,flight_ratio,power,shock,impact_gs,braking_gs,footstrike_type,pronation_excursion_fs_mp,max_pronation_velocity,grf_vert_peak,contact_ratio,flight_time,stride_angle,kleg,kvert,grf_vert,grf_horiz,swing_force_rate,total_force_rate,vo2,time_max_fs,time_fs_mpv,time_mpv_mp,time_mp_to,time_to_min,time_swing,medial_lateral_gs,braking_gs_amp,impact_gs_amp,vertical_speed,elevation_gain,swing_excursion,yaw_excursion_fs_mp,yaw_excursion_mp_to,yaw_excursion_swing,stance_velocity_max_fs_mp,stance_velocity_max_mp_to,temperature,step_length,pronation_excursion_mp_to,stance_excursion_fs_mp,stance_excursion_mp_to
358653.0,334,1.621,117.6471,1.625,640,0,119,4.5916,3.4453,3.0352,9,-4.9063,149.7803,1.1875,125.4902,-130,5.8253,33.9689,0,15.3281,3.0381,0.3642,38.4071,14.2846,26,19,25,596,20,338,0.9883,4.6875,1.8125,-1.5586,-50.25,88.2188,1.6719,17.5938,22.3594,410.4004,498.5352,28.5,0.8125,-3.8125,12.9531,83.3594
359673.0,335,1.625,121.2121,1.625,620,0,119,3.8842,2.4336,3.0273,9,-5.2031,210.3882,1.1935,125.2525,-125,5.3885,32.8857,0,15.8226,3.0265,0.4507,41.4491,15.7393,56,24,18,578,20,328,1.6914,4.5625,1.1875,-1.5586,-50.25,91.5469,3.8906,14.0938,22.5625,386.3525,556.6406,28.5,0.8125,-1.1719,12.7031,86.4531
360663.0,336,1.633,122.9508,1.625,614,0,128,4.1739,2.9844,2.918,9,-4.8281,221.3745,1.1792,125.8197,-126,5.4746,39.4628,0,15.9772,3.0383,0.495,42.9789,16.4709,64,16,24,574,20,326,2.3047,3.9375,1.0625,-1.5586,-50.25,91.7656,3.5781,14.125,21.9688,405.0293,569.7632,28.5,0.8125,-0.75,13.1719,86.2656
361639.0,337,1.633,119.7605,1.625,624,0,124,4.4973,2.8672,3.4648,10,-5.7813,127.5635,1.2115,124.5509,-123,5.2184,24.2856,0,15.7212,3.0485,0.4162,40.4017,15.2384,46,18,20,586,20,334,0.5703,3.5625,1.625,-1.5586,-50.25,95.5156,-0.4375,15.6094,17.8594,404.9683,556.0303,28.5,0.8125,5.1094,10.5625,89.7344
362641.0,338,1.6369,122.6994,1.625,622,0,125,2.6208,2.6172,0.1367,8,-5.3438,230.2246,1.1447,127.1984,-133,6.0953,87.9734,0,15.7717,3.0554,0.4966,42.8903,16.4285,56,16,26,580,20,326,0.6406,3.5,0.9375,-1.5586,-50.25,90.9375,3.625,15.8906,23.5,415.7715,576.1108,28.5,0.8125,1.5313,14.8125,85.5156
363619.0,339,1.629,119.7605,1.625,620,0,131,4.6214,3.3047,3.2305,6,-4.6094,139.2822,1.2323,123.7525,-119,4.8862,20.7719,0,15.8226,3.0354,0.4122,40.3296,15.2039,50,18,54,548,20,334,1.1797,5.25,2.5625,-1.5586,-50.25,80.2031,4.1094,11.5469,18.0625,404.1138,554.8706,28.5,0.8125,-3.0625,19.4219,74.5625
364621.0,340,1.629,120.603,1.625,629,0,122,3.5685,2.3477,2.6875,8,-5.5156,197.0215,1.1638,126.4322,-132,6.0047,52.7727,0,15.5962,3.0447,0.4456,41.1433,15.5931,49,25,20,584,20,326,1.7969,4.5,1.625,-1.5586,-50.25,93.5313,3.7656,16.8594,24.4688,397.2168,566.9556,28.5,0.8125,1.3438,13.9688,87.5
365616.0,341,1.629,118.5771,1.625,650,0,126,2.8694,1.8477,2.1953,8,-5.6563,235.3516,1.1138,128.4585,-144,7.1352,0,0,15.0923,3.0673,0.3998,39.3564,14.7386,26,28,18,604,20,328,2.0273,3.4375,1.0625,-1.5586,-50.25,87.5469,4.0469,14.75,20.9844,423.9502,540.5273,28.5,0.8125,-1.2969,14.6563,82.0938
366628.0,342,1.633,119.7605,1.625,640,0,122,2.9709,0.9219,2.8242,10,-6.0469,308.8379,1.1312,127.7445,-139,6.6528,204.2824,0,15.3281,3.0655,0.428,40.4309,15.2524,36,20,16,604,20,328,0.6719,2.6875,1.0,-1.5586,-50.25,92.25,2.1875,14.2188,20.3906,452.3926,575.8057,28.5,0.8125,3.4375,10.5156,86.6563
367630.0,343,1.6369,122.6994,1.625,614,0,126,2.856,2.3906,1.5625,7,-4.125,143.2495,1.1857,125.5624,-125,5.3885,34.1199,0,15.9772,3.0472,0.4895,42.8523,16.4103,66,32,20,562,20,324,0.6445,3.6875,1.375,-1.5586,-50.25,88.25,3.5469,16.5781,23.7656,407.2266,588.8062,28.5,0.8125,3.1719,16.7344,82.9063
368608.0,344,1.629,120.2405,1.625,640,0,117,3.6149,2.4219,2.6836,7,-4.1563,237.3657,1.1188,128.2565,-141,6.8438,0,0,15.3281,3.0564,0.4405,40.7692,15.4142,34,28,20,592,20,330,2.625,3.4375,0.625,-1.5586,-50.25,89.5625,5.2969,14.5156,22.5625,422.5464,557.4341,28.5,0.8125,-5.1875,16.9531,83.75
369606.0,345,1.633,121.4575,1.625,616,0,126,3.8136,2.2461,3.082,10,-4.2344,169.6777,1.2078,124.6964,-122,5.1344,26.2224,0,15.9253,3.0403,0.4565,41.7827,15.8988,62,26,12,578,20,326,2.125,4.75,1.5625,-1.5586,-50.25,94.7344,2.2969,16.4063,23.9219,414.7949,574.4019,28.5,0.8125,11.6719,10.6094,89.4219
370594.0,346,1.633,121.5805,1.625,622,0,125,3.3421,1.9492,2.7148,7,-4.3281,187.0117,1.1736,126.0385,-129,5.7367,41.8645,0,15.7717,3.0464,0.4682,42.0023,16.0038,53,28,20,574,20,329,1.8945,3.875,1.1875,-1.5586,-50.25,87.7656,4.625,14.1719,21.3594,432.4341,547.9126,28.5,0.8125,-8.7969,16.7188,83.2969
371581.0,347,1.6369,121.9512,1.625,630,0,125,3.1196,1.8555,2.5078,8,-6.1719,258.1177,1.1238,128.0488,-138,6.5583,637.1823,0,15.5714,3.0638,0.4829,42.315,16.1534,52,27,17,586,20,322,1.6836,3.1875,0.8125,-1.5586,-50.25,91.125,3.0781,14.5469,20.8281,428.2227,568.1152,28.5,0.8125,0.2031,14.3906,85.9688
372565.0,348,1.6369,121.9512,1.625,622,0,127,3.022,2.1602,2.1133,4,-4.6406,147.7051,1.164,126.4228,-130,5.8253,48.6841,0,15.7717,3.0554,0.4762,42.2787,16.136,56,38,44,540,20,326,1.293,2.9375,0.5,-1.5586,-50.25,81.7344,2.8438,11.625,17.4531,419.8608,562.2559,28.5,0.8125,-3.6875,24.7813,76.3594
373549.0,349,1.6449,122.6994,1.625,616,0,122,3.225,2.0469,2.4922,8,-6.0,215.332,1.1753,125.9714,-127,5.5613,36.7664,0,15.9253,3.0671,0.4939,43.0114,16.4864,64,26,18,572,20,324,2.1172,4.0,1.375,-1.5586,-50.25,88.75,3.5313,16.3438,22.7969,442.0166,566.04,28.5,0.8125,-4.0469,13.9531,83.8438
374527.0,350,1.6489,122.6994,1.625,604,0,128,4.0618,2.2773,3.3633,11,-4.3594,126.6479,1.2384,123.5174,-115,4.5647,19.0865,0,16.2417,3.0637,0.4846,43.0358,16.4981,76,22,14,568,20,324,0.9492,5.25,1.75,-1.5586,-50.25,95.5469,0.9531,15.1719,19.2656,365.9058,601.9897,28.5,0.8125,5.6875,8.3125,90.2031
375505.0,351,1.6528,124.7401,1.625,610,0,135,2.9881,0.9531,2.832,8,-7.5469,250.1221,1.1541,126.8191,-129,5.7367,52.4222,0,16.082,3.0787,0.5457,44.7683,17.3266,76,10,34,566,20,318,1.8984,2.625,0.5625,-1.5586,-50.0,91.25,1.9531,12.5938,17.4844,475.2197,607.7881,28.5,0.8125,-6.5469,13.8906,85.7188
376467.0,352,1.6489,117.5318,1.625,646,0,144,4.2593,2.9922,3.0313,9,-4.9063,212.7686,1.161,126.5426,-136,6.3711,38.7024,0,15.1858,3.1091,0.375,38.8727,14.5073,25,2,36,608,20,333,0.5625,2.5,0.0625,-1.5586,-50.0,83.7031,3.9375,11.9844,21.375,429.8706,534.1187,28.5,0.8125,1.2344,11.7813,80.2813
377488.0,353,1.6489,121.5805,1.625,628,0,139,2.0899,0.0078,2.0898,9,-5.0781,295.7153,1.1433,127.2543,-135,6.2785,67.495,0,15.621,3.0889,0.4782,42.3236,16.1575,45,9,28,591,20,331,0.0508,2.4375,0.5,-1.5586,-50.0,88.375,5.4688,11.2344,20.7813,457.5195,587.9517,28.5,0.8125,-0.9375,11.7656,83.4063
378475.0,354,1.6489,122.825,1.625,604,0,146,4.3674,2.8867,3.2773,11,-1.9531,158.5693,1.2351,123.6438,-116,4.6441,19.5674,0,16.2417,3.0637,0.4913,43.2357,16.5937,76,3,29,572,20,324,0.4688,2.1875,0.125,-1.5586,-50.0,92.0938,1.1563,12.2188,17.625,360.5347,595.3979,28.5,0.8125,-5.2344,6.9531,87.8125
379452.0,355,1.6528,122.9508,1.625,608,0,141,4.012,3.2813,2.3086,9,-6.1094,213.3179,1.2105,124.5902,-120,4.9683,23.188,0,16.1349,3.0767,0.4962,43.3272,16.6374,70,8,32,568,20,326,2.0078,3.375,0.75,-1.5586,-50.0,92.625,3.0938,15.2031,24.7031,420.166,607.2388,28.5,0.8125,-1.7344,11.3125,87.75
380428.0,356,1.6608,126.3158,1.625,588,0,144,4.1499,3.2109,2.6289,9,-4.1875,134.0332,1.2313,123.7895,-113,4.4079,20.3247,0,16.6837,3.074,0.5671,45.9922,17.9118,94,4,36,548,20,322,1.4297,3.9375,0.4375,-1.5586,-49.75,94.2188,0.3281,16.1094,24.7031,392.9443,609.8633,28.5,0.8125,-8.1094,11.5,88.9531
381378.0,357,1.6608,122.449,1.625,624,0,145,3.0877,2.6563,1.5742,9,-5.6719,304.2603,1.141,127.3469,-134,6.1866,59.3439,0,15.7212,3.1118,0.4994,43.1504,16.5529,50,6,30,588,20,330,0.5859,3.8125,0.875,-1.5586,-50.0,91.6563,4.1563,12.0156,20.6875,492.4927,561.8896,28.5,0.8125,-5.4844,13.3438,86.8125
382358.0,358,1.6568,122.1996,1.625,620,0,139,3.2712,2.4531,2.1641,8,-5.2969,207.3975,1.1677,126.2729,-129,5.7367,36.0738,0,15.8226,3.0984,0.4877,42.8467,16.4077,54,18,28,574,20,330,1.9766,3.5,1.1875,-1.5586,-50.0,91.7188,4.1406,15.5938,20.6875,404.2358,563.7207,28.5,0.8125,-3.1094,14.625,86.6094
383340.0,359,1.6528,121.7039,1.625,624,0,138,2.725,1.6406,2.1758,11,-5.7031,228.2715,1.1603,126.572,-131,5.9147,42.2758,0,15.7212,3.0937,0.4761,42.3796,16.1843,56,6,30,588,20,324,1.4805,3.875,0.9375,-1.5586,-50.0,94.6406,1.1094,14.5469,20.6875,395.5688,582.5806,28.5,0.8125,-3.7344,8.4063,88.4063
384326.0,360,1.6568,120.3611,1.625,635,0,130,3.1914,1.9023,2.5625,9,-5.3125,220.7031,1.1402,127.3821,-137,6.4644,60.7647,0,15.4488,3.115,0.4519,41.4657,15.7473,42,17,25,593,20,327,1.3008,3.125,1.6875,-1.5586,-50.0,91.0156,4.4531,14.5469,20.6875,442.5659,601.4404,28.5,0.8125,4.5313,12.9063,85.1094
385323.0,361,1.6608,123.7113,1.625,614,0,130,2.8746,2.7344,0.8867,10,-6.2656,286.6821,1.1596,126.5979,-129,5.7367,41.1211,0,15.9772,3.1009,0.5248,44.1262,17.0195,62,12,16,586,20,328,1.5664,1.75,0.75,-1.5586,-50.0,93.8438,1.0938,12.2813,20.6875,463.8062,565.0024,28.5,0.8125,-8.6406,10.0938,86.5469
386293.0,362,1.6608,122.6994,1.625,642,0,129,2.1338,0.9023,1.9336,9,-4.6875,325.3174,1.0467,131.2883,-153,8.0436,0,0,15.2804,3.1323,0.5226,43.4869,16.7138,46,18,22,602,20,316,1.7969,1.875,0.75,-1.5586,-49.75,98.1406,5.1875,12.2813,20.6875,488.8306,571.6553,28.5,0.8125,7.25,13.2031,92.0313
387271.0,363,1.6568,119.5219,1.625,626,0,126,4.8341,3.2461,3.582,11,-2.7656,143.4326,1.2077,124.7012,-124,5.3032,21.4716,0,15.6709,3.1049,0.4177,40.6206,15.3431,50,2,32,592,20,328,0.2734,2.1875,0.125,-1.5586,-50.0,89.9688,1.5781,12.2031,20.6875,329.2847,581.604,28.5,0.8125,-1.125,7.1406,84.9375
388275.0,364,1.6528,124.4813,1.625,612,0,140,1.0093,0.9727,0.2695,11,-4.7813,290.6494,1.1503,126.971,-130,5.8253,56.8897,0,16.0294,3.0808,0.5408,44.5764,17.2348,64,18,12,582,20,328,0.2891,3.4375,1.25,-1.5586,-49.75,96.875,2.5625,12.2031,20.6875,445.1294,592.7734,28.5,0.8125,-0.5625,7.7656,91.0
389239.0,365,1.6528,122.449,1.625,624,0,146,3.9827,2.957,2.668,11,-5.125,264.7095,1.141,127.3469,-134,6.1866,69.0997,0,15.7212,3.0937,0.4968,42.9985,16.4802,54,8,14,602,20,326,1.1836,0.875,0.875,-1.5586,-49.75,95.125,1.1406,12.2031,20.6875,437.561,579.5898,28.5,0.8125,-2.5469,7.125,89.9219
390219.0,366,1.6489,120.3611,1.625,636,0,151,2.7986,2.2813,1.6211,10,-4.8594,234.6802,1.1352,127.5827,-138,6.5583,86.3377,0,15.4245,3.0977,0.4503,41.3239,15.6794,33,16,18,602,20,335,1.2422,3.125,1.25,-1.5586,-49.75,93.8281,1.8438,12.2031,20.6875,394.4092,554.5654,28.5,0.8125,-6.2813,10.0,88.7813
391216.0,367,1.6568,125.261,1.625,607,0,136,3.3979,2.9492,1.6875,11,-5.5469,251.1597,1.1565,126.7223,-128,5.6486,47.8167,0,16.1614,3.0845,0.5579,45.238,17.5512,73,12,11,584,21,323,0.3633,2.125,0.875,-1.5586,-49.75,94.9219,0.5469,10.2188,20.6875,422.2412,594.9707,28.5,0.8125,0.7031,7.3281,89.2031
392174.0,368,1.6608,124.7401,1.625,600,0,145,2.9446,2.9336,0.2539,9,-5.625,176.7578,1.2067,124.7401,-119,4.8862,23.7408,0,16.35,3.0862,0.5387,44.8566,17.3688,76,6,34,560,20,328,0.1484,3.3125,0.4375,-1.5586,-49.75,90.8906,0.6563,13.9375,17.3125,411.9873,564.0869,28.5,0.8125,-4.625,12.1094,85.625
393136.0,369,1.6568,121.2121,1.625,630,0,140,2.9627,1.1406,2.7344,11,-2.5625,148.1323,1.1429,127.2727,-135,6.2785,58.0552,0,15.5714,3.1094,0.4686,42.0675,16.035,50,18,14,598,20,324,1.5859,2.8125,0.9375,-1.5586,-49.75,94.4844,1.8125,13.6719,20.3906,354.0649,561.5234,28.5,0.8125,1.625,7.1719,89.9219
394126.0,370,1.6528,119.7605,1.625,642,0,134,3.6239,1.6875,3.207,8,-2.8594,198.3032,1.1215,128.1437,-141,6.8438,159.8851,0,15.2804,3.1137,0.4353,40.7948,15.4264,32,18,26,598,20,330,0.8711,2.5,0.625,-1.5586,-49.75,85.25,5.0469,13.4531,23.3281,367.7979,511.7188,28.5,0.8125,-1.5,13.4219,81.0313
395128.0,371,1.6568,121.2121,1.625,612,0,135,4.817,3.5977,3.2031,8,-4.8125,153.5645,1.2353,123.6364,-117,4.7241,18.1721,0,16.0294,3.0898,0.4539,42.0043,16.0048,68,24,40,548,20,324,0.5742,5.0,1.375,-1.5586,-49.75,83.75,1.7344,13.4531,23.3281,378.479,584.8389,28.5,0.8125,12.7656,15.8281,77.4219
396118.0,372,1.6528,122.0753,1.625,612,0,119,2.4732,2.2461,1.0352,9,-2.9375,111.2061,1.2124,124.5168,-121,5.051,22.3804,0,16.0294,3.0808,0.4795,42.7375,16.3554,61,26,18,568,20,331,0.8828,4.5,1.5,-1.5586,-49.75,93.2969,2.2031,13.4531,23.3281,347.29,596.1914,28.5,0.8125,-0.8594,11.2344,88.6094
397101.0,373,1.6489,120.1201,1.625,628,0,112,2.5486,2.0547,1.5078,10,-1.6094,58.7769,1.1815,125.7257,-129,5.7367,30.3393,0,15.621,3.0889,0.4372,41.0932,15.5691,45,17,14,597,20,331,0.9453,1.75,1.4375,-1.5586,-50.0,89.5938,0.6719,13.4531,23.3281,291.626,570.6177,28.5,0.8125,-1.5156,8.5625,84.1406
398100.0,374,1.6489,120.1201,1.625,636,0,110,1.011,0.707,0.7227,11,-4.6563,220.8252,1.1415,127.3273,-137,6.4644,67.6941,0,15.4245,3.0977,0.4434,41.1171,15.5806,32,8,24,604,20,336,0.4258,3.0,0.8125,-1.5586,-50.0,97.2188,0.4688,13.4531,23.3281,420.2881,552.3071,28.5,0.8125,-4.7656,7.6563,91.5781
399099.0,375,1.6409,121.9512,1.625,632,0,120,2.3088,1.2617,1.9336,9,-4.7813,189.4531,1.1139,128.4553,-140,6.748,0,0,15.5222,3.0751,0.4859,42.4005,16.1943,52,16,26,590,20,320,1.6875,3.0625,1.0625,-1.5586,-50.0,93.9219,2.2969,13.4531,23.3281,358.5205,558.3496,28.5,0.8125,0.4219,11.1406,88.1563
400083.0,376,1.633,119.2843,1.625,628,0,123,3.773,2.457,2.8633,10,-2.0469,173.584,1.2038,124.8509,-125,5.3885,25.9783,0,15.621,3.0527,0.4058,40.0062,15.0493,48,2,38,588,20,328,0.0742,2.125,0.25,-1.5586,-49.75,92.4688,2.7344,17.0469,23.3281,327.4536,570.3125,28.5,0.8125,4.2969,9.0938,87.0781
401089.0,377,1.625,117.1875,1.625,642,0,123,4.31,3.1133,2.9805,11,-2.9531,142.9443,1.19,125.3906,-130,5.8253,31.1159,0,15.2804,3.0494,0.3531,38.072,14.1244,18,8,26,608,20,344,1.625,3.4375,0.5625,-1.5586,-49.75,94.2031,2.2969,15.125,23.1719,361.9385,507.0801,28.5,0.8125,-8.1719,8.0938,89.0625
402113.0,378,1.625,119.5219,1.625,638,0,154,2.6533,1.707,2.0313,10,-3.9688,160.8276,1.1473,127.0916,-136,6.3711,94.5759,0,15.3762,3.0451,0.4175,40.0812,15.0852,38,8,34,596,20,328,1.4414,2.8125,0.625,-1.5586,-49.5,92.1094,3.25,14.2344,26.3906,369.0186,576.0498,28.5,0.8125,3.375,10.7188,85.9531
403117.0,379,1.621,118.8119,1.625,643,0,151,1.6999,0.3828,1.6563,8,-5.7344,177.002,1.1415,127.3267,-138,6.5583,147.5611,0,15.2566,3.0413,0.3997,39.4116,14.765,22,6,42,595,29,330,0.5469,2.9375,0.8125,-1.5586,-49.5,89.125,1.8906,11.7344,18.7188,390.4419,610.0464,28.5,0.8125,-4.8281,14.6406,80.7656
404127.0,380,1.6131,117.9941,1.625,654,0,144,2.648,1.9805,1.7578,10,-5.0313,237.0605,1.1101,128.6136,-146,7.3326,0,0,15.0,3.0348,0.3846,38.6767,14.4135,12,7,22,625,20,338,0.1758,1.6875,1.3125,-1.5586,-49.75,90.1719,2.2188,13.0469,19.9844,432.8003,548.1567,28.5,0.8125,-4.9375,10.4219,85.7344
405144.0,381,1.6171,121.4575,1.625,626,0,145,4.3133,3.2969,2.7813,9,-5.4375,192.5049,1.1565,126.7206,-132,6.0047,85.4015,0,15.6709,3.0147,0.4597,41.5212,15.7738,54,8,32,586,20,324,1.4961,3.1875,0.25,-1.5586,-50.0,91.8125,1.9219,14.8281,25.8438,395.0195,577.9419,28.5,0.8125,-4.8594,10.9688,86.125
406132.0,382,1.6131,118.3432,1.625,656,0,153,2.1193,2.0703,0.4531,9,-5.7344,281.0059,1.0915,129.3886,-149,7.6335,0,0,14.9543,3.0369,0.3927,38.8836,14.5125,20,18,22,616,20,328,1.1328,2.9375,1.0,-1.5586,-49.75,89.9063,3.0469,11.4063,21.4688,421.0205,561.2183,28.5,0.8125,2.5938,11.4219,85.0469
407146.0,383,1.6051,117.1875,1.625,640,0,162,3.5937,2.5625,2.5195,10,-5.1563,168.5181,1.2,125.0,-128,5.6486,32.5418,0,15.3281,3.0018,0.3472,37.7504,13.9706,28,16,22,602,20,336,0.7109,4.3125,2.1875,-1.5586,-49.5,92.0,1.3281,18.1563,28.3906,375.1221,580.8716,28.5,0.8125,2.75,9.0313,86.1719
408170.0,384,1.6091,120.4819,1.625,626,0,147,3.3701,2.1797,2.5703,10,-5.2813,132.0801,1.1821,125.7028,-128,5.6486,46.3095,0,15.6709,2.9968,0.4307,40.5795,15.3235,44,8,34,584,24,330,1.1211,3.3125,0.5625,-1.5586,-49.75,96.5625,0.0781,17.5781,26.3438,352.1729,554.9316,28.5,0.8125,-6.6875,10.3125,89.3281
409166.0,385,1.6171,122.9508,1.625,614,0,144,4.0376,3.1797,2.4883,8,-5.5469,247.7417,1.1792,125.8197,-126,5.4746,47.5774,0,15.9772,3.0028,0.4897,42.6786,16.3272,60,8,38,568,20,330,2.0898,3.875,0.5,-1.5586,-49.75,88.4531,1.4844,14.0156,21.25,440.5518,610.3516,28.5,0.8125,0.0469,15.25,82.875
410142.0,386,1.6091,115.0527,1.625,682,0,112,2.0229,1.9688,0.4648,9,-4.7656,162.7197,1.0587,130.7766,-161,8.8936,0,0,14.3842,3.0567,0.3109,35.9381,13.1039,253,15,27,640,20,325,0.1563,3.4375,1.0,-1.5586,-50.0,87.2813,1.3594,13.0469,21.1563,371.1548,553.833,28.5,0.8125,3.625,12.9531,81.4063
411185.0,387,1.6091,116.9591,1.625,650,0,114,3.0043,2.2383,2.0039,10,-4.3125,131.0425,1.1569,126.7057,-137,6.4644,85.3234,0,15.0923,3.0213,0.3475,37.6017,13.8995,18,4,37,609,20,336,1.4141,1.8125,0.125,-1.5586,-50.0,91.3125,1.3438,14.2188,20.5781,346.4355,582.5806,28.5,0.8125,-2.5625,9.6563,86.2344
412211.0,388,1.6131,122.449,1.625,622,0,119,1.7888,1.5234,0.9375,11,-4.9531,215.7593,1.1511,126.9388,-132,6.0047,131.3009,0,15.7717,3.0017,0.4819,42.2362,16.1157,58,6,26,590,20,324,2.5273,4.125,0.8125,-1.5586,-50.0,97.2188,0.9531,14.0938,19.4844,407.0435,594.6655,28.5,0.8125,-5.0469,7.375,91.875
413191.0,389,1.6171,123.2033,1.625,598,0,126,5.4386,4.3164,3.3086,11,-4.2344,265.8691,1.2575,122.7926,-111,4.2538,19.7754,0,16.4047,2.9876,0.4822,42.8216,16.3956,74,6,22,570,20,332,1.0039,4.8125,1.0625,-1.5586,-50.0,95.3281,2.1875,10.8281,20.0156,444.1528,565.0024,28.5,0.8125,-7.8438,7.6563,90.3438
414165.0,390,1.621,120.2405,1.625,640,0,118,1.6025,1.0586,1.2031,10,-5.8438,292.7246,1.1188,128.2565,-141,6.8438,0,0,15.3281,3.0381,0.4381,40.6249,15.3452,30,8,26,606,28,326,0.25,3.25,0.75,-1.5586,-50.0,95.6094,2.4063,11.625,19.4531,471.6187,587.7075,28.5,0.8125,-3.8125,9.9219,87.5938
415163.0,391,1.625,120.0,1.625,632,0,105,4.1429,3.1563,2.6836,10,-4.6719,195.0073,1.1646,126.4,-132,6.0047,54.0129,0,15.5222,3.0388,0.4265,40.4737,15.2729,42,8,28,596,20,330,1.0195,3.125,0.375,-1.5586,-50.0,97.1094,1.9844,15.0313,22.5313,399.8413,566.4673,28.5,0.8125,0.875,9.7969,92.4531
416163.0,392,1.629,121.7039,1.625,599,0,113,4.7017,3.8359,2.7188,13,-3.0313,125.3052,1.2922,121.501,-106,3.8804,15.0954,0,16.3773,3.0147,0.448,41.8768,15.9438,74,16,10,573,21,330,1.5977,5.6875,1.9375,-1.5586,-50.0,94.6563,-1.4688,12.6719,18.5313,347.229,567.9321,28.5,0.8125,-1.4375,3.5313,89.2656
417149.0,393,1.625,120.603,1.625,626,0,117,3.6909,2.7852,2.4219,11,-3.1406,135.2539,1.1789,125.8291,-129,5.7367,40.6605,0,15.6709,3.0326,0.4421,41.0636,15.555,44,7,23,596,20,334,1.0234,2.9375,0.4375,-1.5586,-50.0,96.8594,0.9375,12.1094,19.0,348.5718,585.6323,28.5,0.8125,-1.3281,7.0781,91.0625
418144.0,394,1.633,119.7605,1.625,630,0,128,4.8702,3.7773,3.0742,11,-5.2188,259.7656,1.181,125.7485,-129,5.7367,35.2395,0,15.5714,3.0548,0.4206,40.4096,15.2422,44,16,12,602,20,330,1.4961,4.25,1.625,-1.5586,-49.75,93.9844,0.875,12.1094,19.0,420.6543,566.9556,28.5,0.8125,0.8594,6.4844,88.5313
419146.0,395,1.633,116.5049,1.625,660,0,126,2.0853,2.0273,0.4883,11,-4.0,179.8706,1.1212,128.1553,-145,7.2336,1121.6486,0,14.8636,3.0879,0.3455,37.5809,13.8895,10,8,26,626,20,334,1.6172,2.625,0.1875,-1.5586,-49.75,93.375,1.5469,12.1094,19.0,377.4414,552.5513,28.5,0.8125,-5.5156,7.8438,88.4375
420176.0,396,1.621,115.6069,1.625,672,0,128,2.9887,1.9805,2.2383,11,-2.3906,128.9063,1.0893,129.4798,-153,8.0436,0,0,14.5982,3.0735,0.3221,36.5541,13.3985,8,4,28,640,34,310,0.6445,1.9375,0.375,-1.5586,-49.75,109.5313,1.0781,15.0313,19.0,329.2847,616.394,28.5,0.8125,-3.0781,6.4219,100.4844
421214.0,397,1.6131,120.0,1.625,626,0,126,4.8175,3.9609,2.7422,11,-4.7344,217.7124,1.1949,125.2,-126,5.4746,34.984,0,15.6709,3.0057,0.4187,40.2541,15.1679,46,8,22,596,20,332,1.2266,3.6875,0.5625,-1.5586,-49.75,90.375,1.6563,14.1406,25.3594,423.7061,567.1387,28.5,0.8125,1.8125,7.25,84.1094
422214.0,398,1.6091,117.0732,1.625,640,0,129,3.788,2.7969,2.5547,11,-4.25,142.5171,1.2031,124.878,-128,5.6486,29.983,0,15.3281,3.0109,0.3481,37.8151,14.0015,25,2,30,608,20,339,1.4688,2.0625,0.1875,-1.5586,-49.75,90.5938,-0.0156,12.9688,20.25,353.6377,554.9927,28.5,0.8125,-7.9375,6.9063,85.2344
423239.0,399,1.6051,116.9591,1.625,636,0,128,4.5748,2.8555,3.5742,8,-2.8594,149.0479,1.2264,123.9766,-123,5.2184,23.6909,0,15.4245,2.9978,0.3383,37.5643,13.8816,35,13,42,581,19,334,1.0703,4.9375,2.5625,-1.5586,-49.75,84.4688,-2.9063,16.9375,26.5156,364.2578,588.501,28.5,0.8125,6.5,14.2031,77.9219
424265.0,400,1.5972,118.8119,1.625,632,0,119,5.1263,4.0117,3.1914,10,-3.0156,210.7544,1.1962,125.1485,-127,5.5613,39.1103,0,15.5222,2.9759,0.3858,38.9986,14.5675,34,4,28,600,20,338,0.1523,1.8125,0.625,-1.5586,-50.0,90.8906,3.0625,11.4375,23.0625,392.8223,547.9736,28.5,0.8125,-1.1406,8.8438,84.875
425275.0,401,1.5932,118.3432,1.625,650,0,114,0.786,0.7813,0.0859,10,-4.1094,184.4482,1.12,128.2051,-143,7.0374,0,0,15.0923,2.9848,0.3834,38.5346,14.3456,20,8,30,612,20,334,0.2148,3.0,0.375,-1.5586,-50.0,91.0781,1.3594,15.9531,22.0,371.9482,568.2983,28.5,0.8125,3.7344,9.625,86.4375
426289.0,402,1.5932,117.8782,1.625,650,0,106,2.9381,1.8516,2.2813,8,-5.2031,159.729,1.1323,127.7014,-141,6.8438,0,0,15.0923,2.9848,0.3701,38.1353,14.1546,16,24,24,602,20,338,1.6523,3.0,0.6875,-1.5586,-50.25,91.3594,1.7656,11.5,17.7656,362.793,577.0874,28.5,0.8125,-0.8438,13.8125,85.0156
427307.0,403,1.5893,115.1631,1.625,674,0,106,2.2689,2.2344,0.3945,8,-6.7969,263.0005,1.092,129.3666,-153,8.0436,0,0,14.5549,3.0007,0.3026,35.6355,12.9592,252,22,22,630,20,334,1.7969,3.1875,0.9375,-1.5586,-50.25,88.75,5.1563,17.4063,17.7656,441.7725,555.2979,28.0,0.8125,12.3438,15.2188,81.3125
